ticket_id,customer_id,category,priority,created_at,resolved_at,resolution_hours,satisfaction_score,agent_name,channel,description
TKT-00344,CUST-121,Billing,High,2024-03-22T00:49:02Z,2024-03-22T08:49:02Z,8.0,2.0,Connie Lawrence,phone,Support request: Media pick may indeed reduce bar.
TKT-00345,CUST-386,Account,High,2024-03-02T06:16:42Z,2024-03-03T18:16:42Z,36.0,2.0,Dylan Miller,email,Mrs check base bad TV window choice.
TKT-00346,CUST-082,Billing,High,2024-03-10T11:10:37Z,2024-03-12T13:10:37Z,50.0,10.0,Cristian Santos,chat,Hospital plant strong race at recognize.
TKT-00347,CUST-408,Technical,Low,2024-03-16T22:27:40Z,,,,Gina Moore,phone,Around beat its law participant.
TKT-00348,CUST-163,Security,Low,2024-03-08T15:47:13Z,,,,Monica Herrera,portal,Program price compare actually case.
TKT-00349,CUST-467,Onboarding,Low,2024-03-17T20:06:15Z,2024-03-20T08:06:15Z,60.0,1.0,Gina Moore,email,Clearly well mission.
TKT-00350,CUST-292,Account,Medium,2024-03-02T13:11:09Z,2024-03-03T11:11:09Z,22.0,4.0,Monica Herrera,chat,Cold camera sit environmental though.
TKT-00351,CUST-345,Security,Medium,2024-03-23T09:10:46Z,,,,Dylan Miller,email,Friend investment model.
TKT-00352,CUST-248,Integration,Low,2024-03-21T01:31:56Z,2024-03-22T03:31:56Z,26.0,7.0,Monica Herrera,portal,Support request: Republican office baby lawyer growth.. Email kvillarreal@example.com for details.
TKT-00353,CUST-103,Performance,Low,2024-03-17T19:23:42Z,2024-03-18T15:23:42Z,20.0,1.0,Daniel Wagner,chat,Support request: Line him change.
TKT-00354,CUST-177,Technical,Low,2024-03-06T05:22:24Z,2024-03-08T09:22:24Z,52.0,3.0,Gabrielle Davis,email,Support request: Need trial scientist.
TKT-00355,CUST-385,Feature Request,Medium,2024-03-15T15:15:42Z,2024-03-17T11:15:42Z,44.0,10.0,Daniel Wagner,email,Different eat trouble floor step number.
TKT-00356,CUST-338,Feature Request,Medium,2024-03-27T19:08:23Z,2024-03-30T04:08:23Z,57.0,7.0,Michele Williams,portal,User reported issue with Maybe top conference source.. Please contact finleycasey@example.com or 545-918-7053x4949 for follow-up.
TKT-00357,CUST-200,Feature Request,Low,2024-03-29T10:24:28Z,,,,Cristian Santos,phone,Option management significant crime too set.
TKT-00358,CUST-018,Performance,Medium,2024-03-27T03:14:36Z,2024-03-28T16:14:36Z,37.0,1.0,Gabrielle Davis,chat,Support request: Character usually agency must player.
TKT-00359,CUST-218,Account,Low,2024-03-16T17:08:15Z,2024-03-17T15:08:15Z,22.0,2.0,Noah Rhodes,email,Week ability price.
TKT-00360,CUST-300,Performance,Medium,2024-03-02T10:17:36Z,2024-03-03T20:17:36Z,34.0,8.0,Michele Williams,portal,Support request: Billion morning draw man art.
TKT-00361,CUST-332,Security,High,2024-03-28T05:23:09Z,2024-03-28T07:23:09Z,2.0,1.0,Allison Hill,portal,Support request: Republican behavior TV today.
TKT-00362,CUST-130,Feature Request,Medium,2024-03-27T21:49:31Z,2024-03-30T07:49:31Z,58.0,10.0,Noah Rhodes,chat,Including time learn security oil measure PM.
TKT-00363,CUST-264,Feature Request,High,2024-03-22T22:24:53Z,2024-03-24T09:24:53Z,35.0,8.0,Ryan Munoz,email,Avoid nothing itself who door end.
TKT-00364,CUST-226,Technical,Medium,2024-03-14T06:57:18Z,,,,Noah Rhodes,email,Customer escalation: Unit hotel story for laugh do.. Reach out at derekcarrillo@example.org.
TKT-00365,CUST-194,Integration,Medium,2024-03-05T21:33:08Z,2024-03-06T03:33:08Z,6.0,9.0,Dylan Miller,portal,Support request: Final enter build citizen rather step recent.
TKT-00366,CUST-386,Technical,Medium,2024-03-02T01:43:43Z,2024-03-03T16:43:43Z,39.0,7.0,Ryan Munoz,chat,Support request: Democrat task chance.
TKT-00367,CUST-123,Account,Low,2024-03-03T12:08:29Z,2024-03-05T21:08:29Z,57.0,1.0,Ryan Munoz,phone,Why how any federal star.
TKT-00368,CUST-172,Security,Medium,2024-03-18T09:26:19Z,2024-03-19T13:26:19Z,28.0,7.0,Michele Williams,chat,All identify laugh security.
TKT-00369,CUST-484,Account,High,2024-03-05T19:26:30Z,2024-03-07T10:26:30Z,39.0,8.0,Ryan Munoz,email,Support request: Behind big soldier building article.
TKT-00370,CUST-326,Performance,Medium,2024-03-19T09:37:15Z,2024-03-21T08:37:15Z,47.0,8.0,Gabrielle Davis,chat,Candidate statement head piece popular.
TKT-00371,CUST-277,Feature Request,Low,2024-03-06T03:17:34Z,2024-03-09T01:17:34Z,70.0,8.0,Noah Rhodes,email,Only true avoid young cup position speak begin.
TKT-00372,CUST-022,Integration,Medium,2024-03-30T23:52:12Z,2024-04-02T10:52:12Z,59.0,7.0,Dylan Miller,phone,Business walk anything under item right.
TKT-00373,CUST-246,Security,Critical,2024-03-18T00:18:55Z,,,,Jamie Arnold,phone,Ahead raise common Democrat cost evidence third.
TKT-00374,CUST-265,Integration,Medium,2024-03-04T18:10:59Z,2024-03-06T10:10:59Z,40.0,2.0,Abigail Shaffer,phone,Support request: Pass pay positive.. Email jjenkins@example.com for details.
TKT-00375,CUST-023,Onboarding,Medium,2024-03-09T15:09:19Z,2024-03-10T13:09:19Z,22.0,,Abigail Shaffer,phone,Look sit general not focus establish.
TKT-00376,CUST-212,Onboarding,Medium,2024-03-22T22:42:21Z,2024-03-25T11:42:21Z,61.0,1.0,Noah Rhodes,email,Five despite time.
TKT-00377,CUST-308,Billing,Medium,2024-03-25T01:16:48Z,2024-03-26T03:16:48Z,26.0,10.0,Monica Herrera,portal,Around yard morning short yourself.
TKT-00378,CUST-452,Security,Medium,2024-03-21T20:40:00Z,2024-03-24T16:40:00Z,68.0,5.0,Connie Lawrence,chat,Support request: Beyond prevent entire staff.
TKT-00379,CUST-004,Integration,High,2024-03-16T02:52:55Z,2024-03-17T22:52:55Z,44.0,9.0,Jamie Arnold,chat,Shake way offer work.
TKT-00380,CUST-041,Technical,Medium,2024-03-11T05:01:51Z,2024-03-11T16:01:51Z,11.0,6.0,Gina Moore,email,Support request: Great stuff suddenly compare or south.
TKT-00381,CUST-461,Performance,Medium,2024-03-10T00:01:15Z,2024-03-11T09:01:15Z,33.0,8.0,Angie Henderson,phone,Trial agreement red way nor none.
TKT-00382,CUST-133,Security,Low,2024-03-09T23:20:55Z,2024-03-12T19:20:55Z,68.0,2.0,Noah Rhodes,phone,Student special wife my compare.
TKT-00383,CUST-429,Security,Medium,2024-03-15T09:36:40Z,2024-03-17T02:36:40Z,41.0,2.0,Michele Williams,email,Bed discussion despite.
TKT-00384,CUST-499,Performance,Medium,2024-03-11T19:21:17Z,2024-03-14T05:21:17Z,58.0,3.0,Abigail Shaffer,chat,Long forward pass southern future concern sort.
TKT-00385,CUST-138,Technical,High,2024-03-16T06:03:08Z,,,,Connie Lawrence,phone,Arrive challenge relate center book money.
TKT-00386,CUST-340,Billing,Low,2024-03-16T13:07:38Z,2024-03-17T12:07:38Z,23.0,6.0,Connie Lawrence,chat,Whether health walk how big few.
TKT-00387,CUST-205,Integration,High,2024-03-02T15:11:12Z,2024-03-02T19:11:12Z,4.0,4.0,Dylan Miller,portal,Support request: Wish run join police.. Email lbanks@example.net for details.
TKT-00388,CUST-004,Performance,Medium,2024-03-11T00:45:59Z,2024-03-11T17:45:59Z,17.0,3.0,Noah Rhodes,email,Support request: We we hot.
TKT-00389,CUST-098,Onboarding,Low,2024-03-13T08:13:40Z,2024-03-15T21:13:40Z,61.0,5.0,Angie Henderson,portal,Support request: Allow own TV whose determine not view.. Email markmiller@example.com for details.
TKT-00390,CUST-086,Integration,Low,2024-03-11T12:41:23Z,,,,Gina Moore,phone,Run why this manage her national.
TKT-00391,CUST-370,Integration,Low,2024-03-28T05:50:14Z,2024-03-30T11:50:14Z,54.0,7.0,Ryan Munoz,email,Stock small official serve.
TKT-00392,CUST-335,Feature Request,High,2024-03-04T13:36:59Z,,,,Michele Williams,chat,Support request: Class available suffer far five.
TKT-00393,CUST-063,Technical,Critical,2024-03-20T02:00:39Z,2024-03-21T18:00:39Z,40.0,8.0,Dylan Miller,email,Support request: Avoid color heart rule.. Email morgantricia@example.com for details.
TKT-00394,CUST-185,Onboarding,High,2024-03-15T15:17:59Z,2024-03-16T22:17:59Z,31.0,7.0,Angie Henderson,email,Father benefit hotel near make.
TKT-00395,CUST-451,Integration,Low,2024-03-07T18:00:53Z,2024-03-10T14:00:53Z,68.0,9.0,Noah Rhodes,email,Guess into far.
TKT-00396,CUST-290,Feature Request,Medium,2024-03-04T21:28:48Z,2024-03-07T04:28:48Z,55.0,1.0,Michele Williams,chat,Outside current agent color factor bank such final.
TKT-00397,CUST-033,Feature Request,Medium,2024-03-10T04:45:07Z,,,,Abigail Shaffer,email,Likely thus enter politics hold he.
TKT-00398,CUST-286,Integration,Critical,2024-03-18T01:02:06Z,2024-03-19T07:02:06Z,30.0,7.0,Dylan Miller,phone,Hard knowledge enjoy let difficult environmental.
TKT-00399,CUST-069,Integration,Medium,2024-03-06T12:11:40Z,2024-03-07T05:11:40Z,17.0,9.0,Daniel Wagner,phone,Customer escalation: Character recent benefit property.. Reach out at larellano@example.org.
TKT-00400,CUST-077,Onboarding,Low,2024-03-04T15:25:41Z,,,,Abigail Shaffer,portal,House take alone number.
TKT-00401,CUST-205,Account,Medium,2024-03-15T08:39:13Z,,,,Lisa Hensley,email,Song quality per build serious common worker.
TKT-00402,CUST-094,Feature Request,Low,2024-03-25T23:29:45Z,,,,Abigail Shaffer,chat,Speak call interest write itself.
TKT-00403,CUST-204,Integration,Low,2024-03-16T06:44:03Z,2024-03-17T01:44:03Z,19.0,7.0,Angie Henderson,email,Issue description: Challenge organization floor road southern beautiful news need.. Call 761.862.2999x11914 if urgent.
TKT-00404,CUST-312,Billing,Medium,2024-03-29T20:38:38Z,2024-04-01T04:38:38Z,56.0,7.0,Noah Rhodes,portal,Him magazine participant also every.
TKT-00405,CUST-352,Technical,Medium,2024-03-19T21:34:47Z,2024-03-21T17:34:47Z,44.0,5.0,Abigail Shaffer,email,Support request: Peace race I how.. Email hannah07@example.com for details.
TKT-00406,CUST-384,Technical,Medium,2024-03-05T01:02:07Z,2024-03-08T00:02:07Z,71.0,1.0,Lisa Hensley,email,User reported issue with Painting become kid tree imagine machine.. Please contact lori82@example.org or 986-228-9023x3030 for follow-up.
TKT-00407,CUST-019,Feature Request,Low,2024-03-02T08:17:37Z,,,,Abigail Shaffer,chat,Relate ever statement measure play buy.
TKT-00408,CUST-016,Performance,High,2024-03-21T10:41:20Z,2024-03-24T07:41:20Z,69.0,5.0,Ryan Munoz,phone,Drop major land.
TKT-00409,CUST-184,Onboarding,Low,2024-03-11T06:49:05Z,2024-03-13T19:49:05Z,61.0,7.0,Monica Herrera,email,Only glass clear thus see read expect.
TKT-00410,CUST-316,Onboarding,Medium,2024-03-13T10:32:54Z,,,,Gabrielle Davis,portal,Anyone take sister Democrat determine different.
TKT-00411,CUST-035,Feature Request,Low,2024-03-13T19:52:54Z,2024-03-14T21:52:54Z,26.0,8.0,Ryan Munoz,email,Customer escalation: Especially important after sister should.. Reach out at wellsdavid@example.org.
TKT-00412,CUST-136,Onboarding,Medium,2024-03-20T05:51:13Z,2024-03-21T22:51:13Z,41.0,10.0,Abigail Shaffer,phone,Quality station however bill memory.
TKT-00413,CUST-242,Account,Medium,2024-03-18T09:32:26Z,2024-03-19T06:32:26Z,21.0,6.0,Monica Herrera,email,No order executive range loss from.
TKT-00414,CUST-420,Security,Low,2024-03-22T16:36:54Z,,,,Lisa Hensley,email,Political technology end represent throughout.
TKT-00415,CUST-096,Feature Request,Low,2024-03-04T21:43:56Z,2024-03-06T23:43:56Z,50.0,,Michele Williams,email,Support request: Could military drive arm tax.. Email rguerrero@example.org for details.
TKT-00416,CUST-122,Feature Request,Low,2024-03-08T13:35:09Z,2024-03-11T02:35:09Z,61.0,3.0,Cristian Santos,chat,Medical suddenly subject theory Congress best.
TKT-00417,CUST-212,Performance,Medium,2024-03-03T19:06:36Z,2024-03-04T08:06:36Z,13.0,6.0,Angie Henderson,portal,Scientist rise next tree.
TKT-00418,CUST-205,Performance,Medium,2024-03-24T06:37:38Z,2024-03-26T05:37:38Z,47.0,9.0,Connie Lawrence,chat,Pressure develop development the inside thought.
TKT-00419,CUST-451,Technical,Critical,2024-03-04T07:38:09Z,2024-03-05T23:38:09Z,40.0,5.0,Connie Lawrence,chat,Customer escalation: End family surface like term on.. Reach out at kennedyjames@example.org.
TKT-00420,CUST-379,Account,Medium,2024-03-13T17:45:37Z,2024-03-15T19:45:37Z,50.0,10.0,Angie Henderson,email,Maintain piece computer play.
TKT-00421,CUST-251,Technical,High,2024-03-22T16:19:44Z,2024-03-25T06:19:44Z,62.0,8.0,Ryan Munoz,chat,Later decide similar.
TKT-00422,CUST-144,Onboarding,High,2024-03-29T10:53:28Z,,,,Angie Henderson,chat,Share majority shake because pass plant idea.
TKT-00423,CUST-368,Performance,High,2024-03-10T16:06:38Z,2024-03-11T01:06:38Z,9.0,,Michele Williams,portal,Himself also current health add focus street.
TKT-00424,CUST-377,Onboarding,Medium,2024-03-13T23:08:55Z,,,,Abigail Shaffer,portal,Support request: Adult above safe difficult theory.
TKT-00425,CUST-418,Billing,Critical,2024-03-14T00:17:02Z,2024-03-16T07:17:02Z,55.0,1.0,Monica Herrera,chat,Can himself open cold statement.
TKT-00426,CUST-222,Billing,High,2024-03-27T09:04:38Z,2024-03-29T10:04:38Z,49.0,9.0,Ryan Munoz,email,Way lay minute model its.
TKT-00427,CUST-049,Billing,Low,2024-03-07T06:55:59Z,2024-03-10T05:55:59Z,71.0,3.0,Ryan Munoz,chat,Garden top grow could.
TKT-00428,CUST-478,Feature Request,Medium,2024-03-26T07:18:43Z,2024-03-26T19:18:43Z,12.0,7.0,Cristian Santos,phone,Affect difference world deep against mean.
TKT-00429,CUST-306,Feature Request,High,2024-03-28T02:23:01Z,,,,Gabrielle Davis,chat,Hand practice also theory.
TKT-00430,CUST-127,Onboarding,Medium,2024-03-30T12:46:47Z,2024-04-02T09:46:47Z,69.0,2.0,Allison Hill,email,Side perhaps order answer blue.
TKT-00431,CUST-321,Technical,Medium,2024-03-27T07:26:43Z,,,,Dylan Miller,chat,Answer break know.
TKT-00432,CUST-333,Feature Request,Critical,2024-03-08T14:05:53Z,2024-03-09T00:05:53Z,10.0,7.0,Angie Henderson,email,Support request: Natural listen check receive.
TKT-00433,CUST-250,Integration,Medium,2024-03-21T14:57:22Z,,,,Abigail Shaffer,email,Act inside big minute performance red industry together.
TKT-00434,CUST-191,Onboarding,Low,2024-03-07T11:10:50Z,2024-03-08T01:10:50Z,14.0,2.0,Ryan Munoz,portal,Responsibility brother box blood cup current enjoy.
TKT-00435,CUST-256,Technical,High,2024-03-23T19:36:03Z,2024-03-26T03:36:03Z,56.0,,Gabrielle Davis,phone,Win group important civil nature travel read.
TKT-00436,CUST-020,Onboarding,Medium,2024-03-02T17:31:11Z,2024-03-05T11:31:11Z,66.0,,Monica Herrera,email,Issue description: Former able public trade structure protect chance.. Call 443-274-4701 if urgent.
TKT-00437,CUST-097,Performance,High,2024-03-25T17:17:16Z,,,,Michele Williams,email,Growth quality international break surface.
TKT-00438,CUST-409,Security,Medium,2024-03-16T11:12:29Z,2024-03-18T17:12:29Z,54.0,,Monica Herrera,email,Issue description: Act catch positive.. Call 001-415-352-1667x4676 if urgent.
TKT-00439,CUST-008,Technical,Medium,2024-03-19T06:08:45Z,2024-03-21T17:08:45Z,59.0,8.0,Noah Rhodes,portal,Support request: Receive around wall city.
TKT-00440,CUST-215,Onboarding,Medium,2024-03-14T20:43:38Z,2024-03-15T01:43:38Z,5.0,3.0,Gabrielle Davis,chat,Treat lot notice just particularly single.
TKT-00441,CUST-291,Technical,Low,2024-03-18T09:29:36Z,2024-03-21T03:29:36Z,66.0,10.0,Monica Herrera,chat,Agreement range stuff wind candidate turn both in.
TKT-00442,CUST-072,Feature Request,Medium,2024-03-07T23:00:37Z,2024-03-10T21:00:37Z,70.0,3.0,Noah Rhodes,email,As pressure actually.
TKT-00443,CUST-127,Onboarding,Critical,2024-03-22T20:53:56Z,2024-03-23T02:53:56Z,6.0,6.0,Gabrielle Davis,email,Should office north within prove full mission.
TKT-00444,CUST-427,Security,High,2024-03-25T04:22:53Z,2024-03-26T23:22:53Z,43.0,3.0,Cristian Santos,email,Support request: Believe product eat generation put his stuff next.
TKT-00445,CUST-358,Performance,Low,2024-03-17T17:28:44Z,2024-03-17T19:28:44Z,2.0,7.0,Dylan Miller,chat,Approach poor church support system thank avoid man.
TKT-00446,CUST-094,Feature Request,Low,2024-03-13T08:00:05Z,2024-03-16T05:00:05Z,69.0,,Allison Hill,chat,Former everything medical nearly her.
TKT-00447,CUST-322,Technical,Low,2024-03-13T13:26:38Z,2024-03-14T12:26:38Z,23.0,3.0,Jamie Arnold,email,Customer escalation: Bad know of because material.. Reach out at david70@example.org.
TKT-00448,CUST-450,Technical,Low,2024-03-26T03:21:54Z,2024-03-28T21:21:54Z,66.0,9.0,Daniel Wagner,email,Stay staff such forward should outside.
TKT-00449,CUST-465,Performance,Low,2024-03-09T12:45:37Z,2024-03-12T10:45:37Z,70.0,6.0,Abigail Shaffer,email,Respond box service develop game stop.
TKT-00450,CUST-284,Security,Medium,2024-03-25T13:45:49Z,2024-03-27T13:45:49Z,48.0,1.0,Abigail Shaffer,chat,Natural hear blood to manage.
TKT-00451,CUST-251,Integration,High,2024-03-26T06:20:32Z,2024-03-26T22:20:32Z,16.0,7.0,Connie Lawrence,email,Blood particularly could us hotel lead.
TKT-00452,CUST-419,Onboarding,Medium,2024-03-26T17:20:32Z,2024-03-27T12:20:32Z,19.0,10.0,Daniel Wagner,chat,Response blue increase unit study.
TKT-00453,CUST-358,Performance,High,2024-03-15T13:48:13Z,2024-03-16T11:48:13Z,22.0,3.0,Michele Williams,email,But through leader operation mean white above save.
TKT-00454,CUST-440,Feature Request,Medium,2024-03-22T14:34:20Z,2024-03-24T05:34:20Z,39.0,1.0,Allison Hill,portal,Very stuff lot meet TV concern official.
TKT-00455,CUST-482,Feature Request,Low,2024-03-25T08:02:37Z,2024-03-26T13:02:37Z,29.0,3.0,Cristian Santos,chat,Support request: Billion price paper focus.
TKT-00456,CUST-387,Billing,Low,2024-03-20T17:17:19Z,2024-03-22T02:17:19Z,33.0,2.0,Gina Moore,portal,Industry participant realize eat huge garden.
TKT-00457,CUST-046,Account,Low,2024-03-16T22:34:39Z,2024-03-19T07:34:39Z,57.0,7.0,Daniel Wagner,chat,Laugh card include record security.
TKT-00458,CUST-425,Technical,Critical,2024-03-24T02:03:05Z,2024-03-25T06:03:05Z,28.0,,Angie Henderson,email,Successful natural finish say network.
TKT-00459,CUST-144,Onboarding,Medium,2024-03-26T13:28:03Z,2024-03-28T07:28:03Z,42.0,,Monica Herrera,chat,Support request: Cut person fact generation public.
TKT-00460,CUST-238,Technical,Medium,2024-03-30T21:48:48Z,2024-04-02T00:48:48Z,51.0,10.0,Lisa Hensley,chat,Support request: Mean reason follow break.
TKT-00461,CUST-293,Onboarding,Low,2024-03-16T11:13:12Z,2024-03-18T10:13:12Z,47.0,,Abigail Shaffer,phone,Support request: No old wall report purpose throw.
TKT-00462,CUST-018,Performance,High,2024-03-12T06:35:42Z,2024-03-15T02:35:42Z,68.0,,Connie Lawrence,portal,Experience suggest space mission agent certainly prove.
TKT-00463,CUST-467,Feature Request,Low,2024-03-12T08:36:59Z,2024-03-14T22:36:59Z,62.0,1.0,Gina Moore,email,Environment size worker raise chair.
TKT-00464,CUST-275,Technical,Medium,2024-03-12T11:57:30Z,2024-03-15T01:57:30Z,62.0,7.0,Noah Rhodes,chat,Real far send allow.
TKT-00465,CUST-175,Onboarding,High,2024-03-03T17:10:59Z,2024-03-06T16:10:59Z,71.0,2.0,Cristian Santos,phone,Support request: Bill test science ten score night down.
TKT-00466,CUST-108,Feature Request,Low,2024-03-21T02:43:42Z,2024-03-23T01:43:42Z,47.0,4.0,Connie Lawrence,email,User reported issue with Realize another high indicate small.. Please contact tammy00@example.net or 939-473-5989x334 for follow-up.
TKT-00467,CUST-288,Technical,Low,2024-03-13T16:27:30Z,2024-03-15T18:27:30Z,50.0,9.0,Daniel Wagner,portal,Cost community message help.
TKT-00468,CUST-342,Integration,Low,2024-03-03T06:24:28Z,2024-03-05T11:24:28Z,53.0,,Daniel Wagner,email,Customer escalation: Evidence enough claim suffer accept letter.. Reach out at billmcfarland@example.net.
TKT-00469,CUST-199,Onboarding,Medium,2024-03-13T04:12:19Z,2024-03-14T21:12:19Z,41.0,3.0,Cristian Santos,email,Attention measure indeed Mr begin determine degree.
TKT-00470,CUST-191,Billing,Medium,2024-03-10T17:36:24Z,2024-03-10T22:36:24Z,5.0,4.0,Ryan Munoz,phone,Support request: Former family wear peace little no.
TKT-00471,CUST-087,Security,High,2024-03-17T15:48:14Z,2024-03-18T07:48:14Z,16.0,,Gabrielle Davis,phone,Boy generation drive.
TKT-00472,CUST-078,Account,Low,2024-03-02T22:24:17Z,2024-03-03T18:24:17Z,20.0,2.0,Gabrielle Davis,chat,Truth during always those high someone box either.
TKT-00473,CUST-429,Onboarding,High,2024-03-06T08:20:28Z,2024-03-07T06:20:28Z,22.0,5.0,Dylan Miller,phone,Agency might side method meet.
TKT-00474,CUST-404,Onboarding,High,2024-03-25T07:16:58Z,2024-03-26T19:16:58Z,36.0,1.0,Michele Williams,email,Issue description: Analysis together court message way cold what.. Call 001-336-213-8612x07501 if urgent.
TKT-00475,CUST-266,Feature Request,Low,2024-03-03T10:12:37Z,2024-03-04T17:12:37Z,31.0,9.0,Dylan Miller,email,Some newspaper offer direction.
TKT-00476,CUST-267,Technical,Medium,2024-03-10T12:24:59Z,2024-03-13T11:24:59Z,71.0,,Daniel Wagner,chat,Imagine later identify first hope.
TKT-00477,CUST-306,Feature Request,Medium,2024-03-14T04:51:20Z,2024-03-15T15:51:20Z,35.0,4.0,Ryan Munoz,phone,Movement political peace series.
TKT-00478,CUST-017,Performance,Medium,2024-03-20T09:44:18Z,2024-03-21T04:44:18Z,19.0,5.0,Monica Herrera,email,Support request: Animal summer group me face rate paper example.
TKT-00479,CUST-363,Security,Medium,2024-03-08T18:03:40Z,2024-03-10T23:03:40Z,53.0,7.0,Abigail Shaffer,portal,Support request: High state air choose detail section.
TKT-00480,CUST-102,Feature Request,Low,2024-03-13T06:18:33Z,,,,Noah Rhodes,chat,Far plant fear thought whole term possible.
TKT-00481,CUST-143,Integration,Critical,2024-03-01T19:55:32Z,2024-03-03T13:55:32Z,42.0,10.0,Noah Rhodes,chat,Network never but.
TKT-00482,CUST-326,Feature Request,Medium,2024-03-10T18:45:45Z,2024-03-13T13:45:45Z,67.0,2.0,Abigail Shaffer,chat,Of hour natural.
TKT-00483,CUST-168,Technical,Low,2024-03-23T07:17:25Z,2024-03-25T15:17:25Z,56.0,,Connie Lawrence,chat,Fight security tough gas.
TKT-00484,CUST-081,Integration,Low,2024-03-29T21:13:25Z,2024-04-01T03:13:25Z,54.0,6.0,Monica Herrera,phone,Town surface central contain pattern education.
TKT-00485,CUST-232,Billing,Low,2024-03-16T17:37:37Z,2024-03-18T15:37:37Z,46.0,6.0,Noah Rhodes,chat,Consider son system surface.
TKT-00486,CUST-474,Billing,Low,2024-03-19T07:13:42Z,2024-03-20T04:13:42Z,21.0,1.0,Gabrielle Davis,portal,Leave near fact attack better rise maintain.
TKT-00487,CUST-249,Technical,Medium,2024-03-23T22:12:38Z,2024-03-26T18:12:38Z,68.0,1.0,Gabrielle Davis,email,Ground provide doctor expect attorney cover.
TKT-00488,CUST-188,Onboarding,Low,2024-03-13T10:09:46Z,2024-03-15T17:09:46Z,55.0,5.0,Gina Moore,chat,Late pattern figure once not hair first.
TKT-00489,CUST-183,Onboarding,Medium,2024-03-13T22:57:14Z,,,,Angie Henderson,chat,Customer escalation: Collection finish size Republican political everybody.. Reach out at dennis57@example.com.
TKT-00490,CUST-136,Performance,Medium,2024-03-11T08:25:06Z,2024-03-11T19:25:06Z,11.0,10.0,Abigail Shaffer,email,Baby away affect medical all old if operation.
TKT-00491,CUST-450,Account,High,2024-03-17T11:59:41Z,,,,Noah Rhodes,email,Support request: Necessary myself your.. Email jvaldez@example.com for details.
TKT-00492,CUST-386,Feature Request,Medium,2024-03-06T01:05:16Z,2024-03-06T18:05:16Z,17.0,8.0,Ryan Munoz,email,Cell city not not the certainly rule.
TKT-00493,CUST-073,Onboarding,Critical,2024-03-27T13:58:22Z,2024-03-28T12:58:22Z,23.0,8.0,Dylan Miller,chat,American seven discussion enough doctor protect.
TKT-00494,CUST-282,Integration,Medium,2024-03-19T04:54:48Z,,,,Jamie Arnold,chat,Traditional guess like lawyer another wonder food.
TKT-00495,CUST-376,Onboarding,Medium,2024-03-06T13:47:10Z,2024-03-07T18:47:10Z,29.0,1.0,Gina Moore,phone,Plant event score official now heavy her.
TKT-00496,CUST-026,Integration,Low,2024-03-23T20:23:22Z,2024-03-24T00:23:22Z,4.0,1.0,Connie Lawrence,email,President structure might heavy trade might good test.
TKT-00497,CUST-008,Integration,Medium,2024-03-03T03:09:58Z,2024-03-04T23:09:58Z,44.0,2.0,Cristian Santos,email,Support request: Society thought according think key discover method.. Email jason22@example.com for details.
TKT-00498,CUST-401,Billing,Low,2024-03-17T02:59:13Z,2024-03-18T15:59:13Z,37.0,9.0,Allison Hill,email,Amount of claim picture always.
TKT-00499,CUST-490,Account,Medium,2024-03-05T11:34:51Z,2024-03-06T20:34:51Z,33.0,7.0,Michele Williams,portal,Support request: Chair coach two might if wide point.. Email stacey37@example.net for details.
TKT-00500,CUST-139,Onboarding,Medium,2024-03-09T21:03:20Z,2024-03-12T00:03:20Z,51.0,8.0,Lisa Hensley,chat,Opportunity discover history board dark teacher mean information.
TKT-00501,CUST-192,Onboarding,High,2024-03-10T08:41:15Z,2024-03-10T15:41:15Z,7.0,4.0,Daniel Wagner,chat,Painting concern top outside.
TKT-00502,CUST-160,Onboarding,Low,2024-03-21T08:32:59Z,,,,Lisa Hensley,chat,Me brother lot candidate owner still to.
TKT-00503,CUST-245,Technical,Low,2024-03-02T15:21:26Z,2024-03-02T23:21:26Z,8.0,,Noah Rhodes,chat,Miss have analysis morning director sort.
TKT-00504,CUST-484,Security,High,2024-03-06T20:16:58Z,,,,Monica Herrera,chat,Customer escalation: Go source traditional student office international.. Reach out at thomas31@example.com.
TKT-00505,CUST-409,Security,Medium,2024-03-10T10:43:36Z,2024-03-11T02:43:36Z,16.0,4.0,Gabrielle Davis,portal,Impact blood international one end movie.
TKT-00506,CUST-198,Integration,High,2024-03-09T02:50:50Z,2024-03-09T23:50:50Z,21.0,3.0,Gabrielle Davis,phone,Hand every quite sense including six lot.
TKT-00507,CUST-151,Feature Request,Medium,2024-03-11T03:54:32Z,2024-03-13T17:54:32Z,62.0,10.0,Michele Williams,portal,Next low write officer similar huge.
TKT-00508,CUST-100,Account,Medium,2024-03-24T17:35:39Z,2024-03-27T08:35:39Z,63.0,,Allison Hill,chat,Talk process security land.
TKT-00509,CUST-235,Technical,Medium,2024-03-18T22:00:14Z,2024-03-20T05:00:14Z,31.0,,Ryan Munoz,email,Beyond meet skill song.
TKT-00510,CUST-140,Onboarding,Low,2024-03-15T14:46:51Z,,,,Dylan Miller,portal,Recent religious claim who accept before certainly unit.
TKT-00511,CUST-452,Onboarding,Low,2024-03-28T21:40:34Z,2024-03-30T09:40:34Z,36.0,9.0,Dylan Miller,email,Because enjoy he participant right us.
TKT-00512,CUST-111,Technical,Critical,2024-03-09T20:51:06Z,2024-03-11T01:51:06Z,29.0,10.0,Dylan Miller,chat,Support request: Pass minute represent our watch star.
